salary,gender,10percentage,12graduation,12percentage,12board,degree,specialization,collegegpa,graduationyear,english,logical,quant,domain,computerprogramming,computerscience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,period
240000,m,76.7,1970-01-01 00:00:00.000002010,85.5,ICSE,B.Tech/B.E.,IT,81.0,1970-01-01 00:00:00.000002014,595,375,370,0.486747008438193,475,376,-0.7335,0.0459,-0.1437,-0.4879,-0.8608,8
325000,m,74.2,1970-01-01 00:00:00.000002009,61.0,CBSE,B.Tech/B.E.,CSE,71.0,1970-01-01 00:00:00.000002013,395,585,445,0.356536487724475,455,346,0.8463,0.3789,-0.2974,0.1459,-0.0943,1
175000,f,88.0,1970-01-01 00:00:00.000002008,83.0,STATE BOARD,B.Tech/B.E.,CSE,85.5,1970-01-01 00:00:00.000002012,335,400,330,0.23780283983757,325,315,0.5591,-0.1206,-0.1437,-0.1076,-0.8608,9
300000,f,88.8,1970-01-01 00:00:00.000002010,80.0,CBSE,B.Tech/B.E.,CSE,76.0,1970-01-01 00:00:00.000002014,720,530,415,0.486747008438193,435,376,0.4155,-0.2871,-0.4511,-0.8682,-0.6692,8
180000,m,71.3,1970-01-01 00:00:00.000002008,63.8,STATE BOARD,MCA,CA,79.6,1970-01-01 00:00:00.000002014,325,475,370,0.622642915849938,425,407,-1.308,-0.2871,-0.2974,1.1601,-1.244,0
360000,m,60.14,1970-01-01 00:00:00.000002004,63.77,STATE BOARD,M.Tech./M.E.,other,74.33,1970-01-01 00:00:00.000002013,475,570,655,0.622642915849938,495,530,1.5644,0.7119,1.547,-1.2486,0.4805,8
145000,m,67.0,1970-01-01 00:00:00.000002010,58.0,CBSE,B.Tech/B.E.,IT,84.0,1970-01-01 00:00:00.000002014,560,470,450,0.744758354008939,285,438,-0.7335,0.3789,0.7785,0.7798,0.8637,8
120000,m,80.04,1970-01-01 00:00:00.000002011,56.04,CBSE,B.Tech/B.E.,CSE,60.48,1970-01-01 00:00:00.000002015,545,565,465,0.486747008438193,485,376,1.1336,1.5444,0.4711,-1.2486,0.8637,1
200000,f,70.61,1970-01-01 00:00:00.000002009,70.83,STATE BOARD,B.Tech/B.E.,CS,60.0,1970-01-01 00:00:00.000002013,385,410,370,0.23780283983757,465,315,-0.5899,-0.2871,0.7785,0.7798,-0.6692,0
250000,f,75.0,1970-01-01 00:00:00.000002010,81.0,STATE BOARD,B.Tech/B.E.,CSE,67.0,1970-01-01 00:00:00.000002014,560,410,465,0.622642915849938,445,407,0.4155,-0.7866,-0.2974,0.2727,0.0973,7
205000,m,53.0,1970-01-01 00:00:00.000002007,54.0,STATE BOARD,MCA,CA,61.0,1970-01-01 00:00:00.000002013,495,515,405,0.486747008438193,465,376,0.8463,0.2124,0.9322,-2.2627,0.4805,1
205000,f,66.0,1970-01-01 00:00:00.000002008,68.0,CBSE,B.Tech/B.E.,CSE,71.0,1970-01-01 00:00:00.000002012,500,555,605,0.911395278391328,465,500,1.4208,1.2114,0.9322,-0.6147,1.0554,2
120000,m,61.0,1970-01-01 00:00:00.000002006,63.8,CBSE,MCA,CA,67.0,1970-01-01 00:00:00.000002014,495,525,355,0.622642915849938,665,407,-0.0154,0.5454,0.4711,-2.0092,-1.0524,7
120000,f,67.06,1970-01-01 00:00:00.000002008,70.67,STATE BOARD,B.Tech/B.E.,CS,55.5,1970-01-01 00:00:00.000002012,440,440,385,0.144789889482462,435,284,1.1336,-0.2871,-0.1437,0.1459,0.2889,8
345000,m,81.6,1970-01-01 00:00:00.000002009,85.4,STATE BOARD,B.Tech/B.E.,IT,63.79,1970-01-01 00:00:00.000002013,395,485,445,0.356536487724475,375,346,-1.1644,-1.1196,-1.8344,-0.4879,-3.735,9
140000,m,73.0,1970-01-01 00:00:00.000002008,67.0,STATE BOARD,B.Tech/B.E.,CSE,60.0,1970-01-01 00:00:00.000002013,570,520,450,0.486747008438193,405,376,1.8517,1.3779,1.2396,-1.8824,1.4386,1
120000,m,75.0,1970-01-01 00:00:00.000002010,49.0,STATE BOARD,B.Tech/B.E.,IT,60.96,1970-01-01 00:00:00.000002014,500,425,295,0.144789889482462,395,284,-0.0154,1.0449,0.4711,-0.2344,-1.244,1
300000,m,91.0,1970-01-01 00:00:00.000002009,83.0,CBSE,B.Tech/B.E.,CSE,80.0,1970-01-01 00:00:00.000002014,580,585,720,0.744758354008939,525,438,0.5591,0.3789,1.0859,-0.3612,-0.4776,8
110000,m,74.0,1970-01-01 00:00:00.000002009,63.0,CBSE,B.Tech/B.E.,CSE,72.0,1970-01-01 00:00:00.000002013,490,530,370,0.0409993103614119,405,223,-1.5953,0.5454,-0.7585,0.5262,-0.6692,0
300000,m,88.6,1970-01-01 00:00:00.000002009,89.4,STATE BOARD,B.Tech/B.E.,EEE,79.18,1970-01-01 00:00:00.000002013,675,570,570,0.298769128563994,-1,407,0.99,0.2124,0.3174,-1.7556,1.0554,8
200000,m,86.0,1970-01-01 00:00:00.000002008,76.6,STATE BOARD,B.Tech/B.E.,CSE,67.0,1970-01-01 00:00:00.000002013,475,545,570,0.622642915849938,495,407,-0.5899,-0.6201,-0.4511,-0.3612,0.6721,2
240000,m,66.0,1970-01-01 00:00:00.000002008,62.0,STATE BOARD,MCA,CA,71.0,1970-01-01 00:00:00.000002014,290,400,200,0.356536487724475,395,346,0.7027,-0.1206,-0.1437,-0.4879,1.6302,1
150000,m,59.0,1970-01-01 00:00:00.000002005,61.0,CBSE,B.Tech/B.E.,CSE,71.0,1970-01-01 00:00:00.000002009,535,560,460,0.486747008438193,415,376,0.5591,0.3789,0.01,-0.995,0.0973,0
140000,f,81.7,1970-01-01 00:00:00.000002009,77.4,CBSE,B.Tech/B.E.,CSE,60.0,1970-01-01 00:00:00.000002013,535,435,390,0.486747008438193,475,376,0.4155,-0.1206,1.7007,-1.7556,0.2889,1
450000,m,86.0,1970-01-01 00:00:00.000002010,74.44,CBSE,B.Tech/B.E.,CSE,73.38,1970-01-01 00:00:00.000002014,520,575,650,0.486747008438193,695,376,0.5591,-0.4536,-0.6048,-0.6147,-0.0943,1
330000,m,61.0,1970-01-01 00:00:00.000002008,65.0,STATE BOARD,B.Tech/B.E.,CS,68.0,1970-01-01 00:00:00.000002013,535,525,455,0.744758354008939,535,438,-0.6491,0.1888,-0.4891,0.1798,-0.9194,8
120000,m,86.34,1970-01-01 00:00:00.000002009,83.7,STATE BOARD,B.Tech/B.E.,CSE,72.19,1970-01-01 00:00:00.000002013,525,435,620,0.486747008438193,445,376,0.99,1.0449,1.8543,0.0192,0.0973,1
385000,f,76.0,1970-01-01 00:00:00.000002009,74.0,ICSE,B.Tech/B.E.,IT,79.0,1970-01-01 00:00:00.000002013,590,450,400,0.356536487724475,525,346,1.5644,1.2114,1.8543,0.9066,0.6721,9
325000,m,77.6,1970-01-01 00:00:00.000002010,77.4,CBSE,B.Tech/B.E.,CSE,72.0,1970-01-01 00:00:00.000002014,630,520,355,0.842248322257836,645,469,-1.1644,-1.1196,-0.9122,-0.1076,-0.6692,1
330000,m,78.6,1970-01-01 00:00:00.000002010,79.0,STATE BOARD,B.Tech/B.E.,ECE,74.0,1970-01-01 00:00:00.000002014,675,565,405,0.868736585485218,335,376,0.8463,1.0449,0.7785,-2.643,0.2889,8
310000,m,76.0,1970-01-01 00:00:00.000002010,64.0,CBSE,B.Tech/B.E.,CSE,67.0,1970-01-01 00:00:00.000002014,555,450,470,0.486747008438193,465,376,-1.1644,1.2114,0.4711,-0.1076,-0.6692,8
310000,m,67.0,1970-01-01 00:00:00.000002010,62.0,ICSE,B.Tech/B.E.,IT,71.0,1970-01-01 00:00:00.000002014,520,305,355,0.0409993103614119,365,223,-1.308,-0.2871,-0.2974,0.3995,-1.8189,7
290000,m,76.0,1970-01-01 00:00:00.000002009,71.0,STATE BOARD,B.Tech/B.E.,CSE,68.0,1970-01-01 00:00:00.000002017,510,370,430,0.356536487724475,305,346,0.1282,-0.1206,0.6248,0.2727,-0.6692,8
130000,m,87.0,1970-01-01 00:00:00.000002009,85.0,STATE BOARD,B.Tech/B.E.,CSE,66.5,1970-01-01 00:00:00.000002013,650,480,525,0.911395278391328,455,500,0.99,1.0449,0.3174,0.0192,0.0973,9
240000,m,78.8,1970-01-01 00:00:00.000002009,67.0,CBSE,B.Tech/B.E.,IT,71.0,1970-01-01 00:00:00.000002014,465,440,520,0.144789889482462,495,284,-1.0208,-0.4536,-0.4511,-0.3612,1.247,0
300000,m,76.5,1970-01-01 00:00:00.000002006,69.0,STATE BOARD,MCA,CA,64.2,1970-01-01 00:00:00.000002013,635,585,665,0.356536487724475,505,346,1.5644,0.0459,1.2396,-1.2486,0.4805,2
305000,f,78.8,1970-01-01 00:00:00.000002010,70.0,CBSE,B.Tech/B.E.,CSE,77.6,1970-01-01 00:00:00.000002014,545,505,485,0.0800552813405495,405,253,-0.3027,0.5454,1.2396,-0.1076,1.247,8
200000,m,78.0,1970-01-01 00:00:00.000002008,69.0,CBSE,B.Tech/B.E.,CSE,68.0,1970-01-01 00:00:00.000002013,675,545,525,0.23780283983757,395,315,-0.3027,-0.6201,-2.2954,-0.1076,-0.2859,1
120000,m,76.0,1970-01-01 00:00:00.000002009,55.6,CBSE,B.Tech/B.E.,CSE,60.64,1970-01-01 00:00:00.000002014,665,570,560,0.842248322257836,-1,469,0.7027,0.7119,0.9322,-1.5021,-0.0943,7
300000,f,87.5,1970-01-01 00:00:00.000002010,93.6,STATE BOARD,B.Tech/B.E.,IT,70.22,1970-01-01 00:00:00.000002014,380,460,555,0.486747008438193,365,376,0.4155,0.5454,0.9322,-0.8682,-0.0943,1
200000,f,83.0,1970-01-01 00:00:00.000002009,76.0,STATE BOARD,B.Tech/B.E.,EEE,75.0,1970-01-01 00:00:00.000002013,625,340,250,0.115022725743068,365,346,0.8463,0.5454,-1.0659,-1.2486,-0.0943,1
220000,f,87.8,1970-01-01 00:00:00.000002009,74.5,CBSE,B.Tech/B.E.,IT,78.2,1970-01-01 00:00:00.000002013,615,500,530,0.978799292641428,415,561,-0.5899,1.2114,0.4711,0.3995,0.2889,8
205000,m,81.86,1970-01-01 00:00:00.000002010,74.4,ICSE,B.Tech/B.E.,CS,80.7,1970-01-01 00:00:00.000002014,560,560,605,0.842248322257836,595,469,1.5644,1.5444,0.9322,-2.5163,1.4386,0
575000,m,79.6,1970-01-01 00:00:00.000002007,72.8,CBSE,B.Tech/B.E.,CS,68.7,1970-01-01 00:00:00.000002012,650,655,570,0.978799292641428,495,561,0.5591,0.8784,0.3174,-0.7415,0.4805,2
325000,m,92.4,1970-01-01 00:00:00.000002009,83.4,CBSE,B.Tech/B.E.,CS,71.46,1970-01-01 00:00:00.000002013,765,715,635,0.23780283983757,555,315,1.8517,1.5444,0.7785,-2.2627,1.0554,1
240000,m,73.8,1970-01-01 00:00:00.000002007,71.0,CBSE,B.Tech/B.E.,other,58.3,1970-01-01 00:00:00.000002013,640,595,595,0.622642915849938,515,469,0.8463,0.2124,0.6248,-0.8682,1.247,9
360000,m,84.6,1970-01-01 00:00:00.000002010,74.4,CBSE,B.Tech/B.E.,CSE,66.24,1970-01-01 00:00:00.000002014,590,440,620,0.622642915849938,555,407,0.1282,1.3779,-2.1418,-0.995,0.6721,8
350000,m,88.0,1970-01-01 00:00:00.000002009,88.0,CBSE,B.Tech/B.E.,IT,74.74,1970-01-01 00:00:00.000002014,490,545,630,0.356536487724475,575,346,0.5591,-0.1206,0.01,-1.1218,-0.0943,8
220000,m,91.6,1970-01-01 00:00:00.000002009,76.0,STATE BOARD,B.Tech/B.E.,IT,70.25,1970-01-01 00:00:00.000002013,570,545,405,0.842248322257836,445,469,0.2718,-0.1206,-0.6048,-0.3612,-0.0943,1
355000,m,80.0,1970-01-01 00:00:00.000002010,85.6,STATE BOARD,B.Tech/B.E.,IT,90.1,1970-01-01 00:00:00.000002014,490,555,465,0.996744486852253,615,623,-0.0154,0.5454,0.3174,-1.3753,-0.2859,8
150000,m,63.8,1970-01-01 00:00:00.000002009,62.33,STATE BOARD,B.Tech/B.E.,ECE,74.0,1970-01-01 00:00:00.000002013,560,495,380,0.622642915849938,385,346,0.8463,1.3779,2.1617,-1.2486,0.6721,8
200000,m,80.0,1970-01-01 00:00:00.000002008,79.3,STATE BOARD,B.Tech/B.E.,CSE,65.7,1970-01-01 00:00:00.000002012,570,675,485,0.23780283983757,515,315,0.1282,-0.4536,1.3933,-0.6147,-0.8608,1
95000,f,72.75,1970-01-01 00:00:00.000002009,65.4,STATE BOARD,B.Tech/B.E.,CSE,79.0,1970-01-01 00:00:00.000002013,420,520,500,0.953899775079926,405,530,0.99,-0.1206,0.1637,-0.7415,-0.2859,8
140000,m,76.2,1970-01-01 00:00:00.000002009,75.8,STATE BOARD,B.Tech/B.E.,EEE,69.56,1970-01-01 00:00:00.000002013,525,425,534,0.493596387301038,-1,315,-1.4517,-0.4536,0.3174,-1.1218,-1.8189,1
350000,m,84.5,1970-01-01 00:00:00.000002011,85.0,STATE BOARD,B.Tech/B.E.,CSE,72.3,1970-01-01 00:00:00.000002015,615,530,475,0.842248322257836,525,469,-0.5899,-0.7866,-1.2196,0.9066,-0.8608,7
90000,f,81.0,1970-01-01 00:00:00.000002008,76.0,STATE BOARD,B.Tech/B.E.,IT,81.0,1970-01-01 00:00:00.000002012,675,570,355,0.911395278391328,515,500,-0.0154,0.7119,-0.7585,1.0333,0.4805,2
325000,m,70.0,1970-01-01 00:00:00.000002010,75.0,ICSE,B.Tech/B.E.,CSE,68.0,1970-01-01 00:00:00.000002014,440,585,560,0.911395278391328,535,500,0.2718,0.3789,1.0859,-1.3753,0.4805,8
330000,f,81.2,1970-01-01 00:00:00.000002010,81.6,STATE BOARD,B.Tech/B.E.,IT,71.2,1970-01-01 00:00:00.000002014,625,570,470,0.622642915849938,405,407,-0.4463,0.5454,0.7785,-2.3895,-0.4776,8
330000,m,88.0,1970-01-01 00:00:00.000002010,90.0,STATE BOARD,B.Tech/B.E.,ECE,63.29,1970-01-01 00:00:00.000002014,580,470,555,0.783303536670298,-1,284,0.2718,0.0459,0.6248,-1.8824,1.0554,8
70000,f,81.0,1970-01-01 00:00:00.000002008,53.0,STATE BOARD,B.Tech/B.E.,CSE,67.0,1970-01-01 00:00:00.000002013,615,645,470,0.744758354008939,395,438,-0.3027,0.5454,1.2396,0.7798,-0.2859,1
350000,f,90.0,1970-01-01 00:00:00.000002010,87.0,CBSE,B.Tech/B.E.,CSE,75.3,1970-01-01 00:00:00.000002014,510,535,450,0.991230625262871,385,592,0.7027,-0.2871,1.0859,-0.6147,-1.244,7
305000,f,89.0,1970-01-01 00:00:00.000002010,90.6,STATE BOARD,B.Tech/B.E.,CSE,70.4,1970-01-01 00:00:00.000002014,335,505,630,0.622642915849938,555,407,1.4208,-0.2871,0.1637,-2.2627,0.6721,8
300000,f,91.0,1970-01-01 00:00:00.000002010,90.0,STATE BOARD,B.Tech/B.E.,CSE,79.0,1970-01-01 00:00:00.000002014,650,425,450,0.622642915849938,415,407,0.8463,0.2124,1.0859,-0.4879,0.6721,1
180000,m,73.4,1970-01-01 00:00:00.000002010,65.8,STATE BOARD,B.Tech/B.E.,IT,68.0,1970-01-01 00:00:00.000002014,455,505,630,0.356536487724475,355,346,-1.1644,0.0459,-0.6048,-1.2486,-1.0524,8
240000,m,71.0,1970-01-01 00:00:00.000002009,70.8,STATE BOARD,B.Tech/B.E.,CSE,75.0,1970-01-01 00:00:00.000002013,325,485,575,0.911395278391328,465,500,0.1282,1.2114,2.008,0.2727,0.6721,8
325000,f,91.3,1970-01-01 00:00:00.000002010,85.0,ICSE,B.Tech/B.E.,IT,81.0,1970-01-01 00:00:00.000002014,500,450,555,0.842248322257836,465,469,0.99,1.0449,0.3174,-0.6147,1.0554,8
180000,m,76.0,1970-01-01 00:00:00.000002010,71.0,CBSE,B.Tech/B.E.,IT,68.8,1970-01-01 00:00:00.000002014,555,585,470,0.486747008438193,335,376,-1.4517,-0.9531,-1.2196,0.2727,-1.244,1
325000,m,91.8,1970-01-01 00:00:00.000002009,89.0,STATE BOARD,B.Tech/B.E.,CSE,66.2,1970-01-01 00:00:00.000002013,675,500,575,0.744758354008939,395,438,0.99,1.7109,0.1637,1.0333,1.247,8
325000,m,79.0,1970-01-01 00:00:00.000002009,90.0,STATE BOARD,B.Tech/B.E.,ECE,75.0,1970-01-01 00:00:00.000002013,625,535,595,0.622642915849938,455,192,-1.7389,-0.9531,-0.2974,-0.995,0.0973,8
800000,m,83.4,1970-01-01 00:00:00.000002009,70.0,CBSE,B.Tech/B.E.,CSE,78.0,1970-01-01 00:00:00.000002013,665,520,570,0.991230625262871,515,592,0.4155,0.5454,-0.2974,-0.4879,0.8637,8
325000,m,74.8,1970-01-01 00:00:00.000002010,65.5,CBSE,B.Tech/B.E.,IT,66.1,1970-01-01 00:00:00.000002014,545,565,475,0.23780283983757,485,315,-0.4463,0.0459,0.7785,1.794,0.6721,8
120000,m,58.33,1970-01-01 00:00:00.000002007,73.33,STATE BOARD,B.Tech/B.E.,CSE,71.97,1970-01-01 00:00:00.000002012,395,325,585,0.744758354008939,395,438,0.8192,0.5008,0.2366,-0.05527,0.6603,0
180000,m,50.0,1970-01-01 00:00:00.000002008,62.23,STATE BOARD,B.Tech/B.E.,CSE,64.4,1970-01-01 00:00:00.000002013,465,410,465,0.144789889482462,345,284,1.5644,0.8784,0.6248,0.9066,0.8637,1
240000,m,80.33,1970-01-01 00:00:00.000002010,66.2,CBSE,B.Tech/B.E.,IT,67.6,1970-01-01 00:00:00.000002014,395,520,500,0.23780283983757,495,315,0.4155,0.7119,0.7785,0.0192,0.2889,1
425000,m,72.8,1970-01-01 00:00:00.000002008,61.33,STATE BOARD,MCA,CA,70.05,1970-01-01 00:00:00.000002014,440,495,430,0.911395278391328,515,500,1.4208,1.0449,0.6248,-0.8682,1.0554,8
400000,m,67.1,1970-01-01 00:00:00.000002009,57.2,CBSE,B.Tech/B.E.,ECE,73.6,1970-01-01 00:00:00.000002013,545,655,570,0.622642915849938,575,469,-0.159,0.2124,0.9322,0.653,-1.244,8
300000,m,85.0,1970-01-01 00:00:00.000002010,84.0,CBSE,B.Tech/B.E.,IT,77.7,1970-01-01 00:00:00.000002014,545,520,575,0.356536487724475,465,346,0.4155,0.2124,-0.9122,-0.995,-0.6692,8
280000,m,77.0,1970-01-01 00:00:00.000002010,68.0,CBSE,B.Tech/B.E.,CSE,68.0,1970-01-01 00:00:00.000002014,430,640,470,0.23780283983757,435,315,-2.1698,-1.2861,-0.7585,2.0475,-0.2859,0
400000,m,67.5,1970-01-01 00:00:00.000002008,80.4,STATE BOARD,B.Tech/B.E.,IT,76.0,1970-01-01 00:00:00.000002013,630,545,620,0.911395278391328,505,500,-0.0154,1.3779,0.6248,-1.3753,0.0973,8
240000,m,76.0,1970-01-01 00:00:00.000002010,63.0,ICSE,B.Tech/B.E.,CSE,60.0,1970-01-01 00:00:00.000002014,675,640,605,0.486747008438193,525,376,-0.3027,1.7109,0.7785,-1.6289,1.247,8
200000,f,72.8,1970-01-01 00:00:00.000002008,63.0,CBSE,MCA,CA,73.6,1970-01-01 00:00:00.000002014,560,580,620,0.486747008438193,515,376,0.1282,-0.2871,-0.2974,-1.3753,0.6721,8
325000,m,90.4,1970-01-01 00:00:00.000002010,89.8,ICSE,B.Tech/B.E.,CSE,86.0,1970-01-01 00:00:00.000002014,665,545,655,0.991230625262871,655,592,0.4155,0.7119,-1.0659,-0.8682,-0.6692,1
230000,m,92.5,1970-01-01 00:00:00.000002010,77.6,CBSE,B.Tech/B.E.,CSE,78.3,1970-01-01 00:00:00.000002014,430,510,605,0.978799292641428,645,561,0.4155,0.3789,-0.1437,-1.1218,0.4805,1
160000,f,78.0,1970-01-01 00:00:00.000002007,66.67,CBSE,MCA,CA,64.67,1970-01-01 00:00:00.000002013,365,464,375,0.23780283983757,425,315,-1.1644,-0.1206,-0.2974,-1.2486,0.8637,0
200000,f,68.0,1970-01-01 00:00:00.000002008,74.0,CBSE,MCA,CA,76.0,1970-01-01 00:00:00.000002014,360,545,520,0.744758354008939,415,438,-0.0154,-0.7866,0.7785,0.9066,0.4805,0
360000,m,78.0,1970-01-01 00:00:00.000002008,73.4,CBSE,B.Tech/B.E.,CSE,69.0,1970-01-01 00:00:00.000002013,850,680,735,0.998876108102859,715,653,1.1336,0.7119,0.9322,-1.1218,-0.6692,2
205000,m,89.4,1970-01-01 00:00:00.000002010,94.5,STATE BOARD,B.Tech/B.E.,CSE,74.0,1970-01-01 00:00:00.000002014,490,445,405,0.0800552813405495,385,253,1.9953,1.5444,-1.2196,-1.7556,1.247,8
180000,m,84.0,1970-01-01 00:00:00.000002010,81.0,CBSE,B.Tech/B.E.,CSE,75.0,1970-01-01 00:00:00.000002014,755,570,570,0.953899775079926,485,530,-0.3027,0.7119,-0.1437,-0.7415,-1.4356,1
220000,f,70.0,1970-01-01 00:00:00.000002007,67.0,STATE BOARD,B.Tech/B.E.,IT,72.89,1970-01-01 00:00:00.000002013,370,425,430,0.144789889482462,325,284,0.4155,0.3789,1.0859,0.2727,0.2889,9
120000,m,64.0,1970-01-01 00:00:00.000002007,71.0,STATE BOARD,MCA,CA,68.0,1970-01-01 00:00:00.000002013,405,505,440,0.622642915849938,365,407,1.4208,-0.6201,0.4711,-2.0092,-1.4356,1
220000,f,62.6,1970-01-01 00:00:00.000002010,68.04,ICSE,B.Tech/B.E.,CSE,71.1,1970-01-01 00:00:00.000002014,545,495,415,0.356536487724475,425,346,-0.3027,0.7119,-1.6807,-0.1076,0.8637,1
325000,m,91.62,1970-01-01 00:00:00.000002010,74.71,STATE BOARD,B.Tech/B.E.,CSE,72.9,1970-01-01 00:00:00.000002014,605,485,655,0.622642915849938,465,407,0.4155,0.7119,0.4711,-1.2486,0.6721,7
75000,m,82.4,1970-01-01 00:00:00.000002010,81.2,ICSE,B.Tech/B.E.,IT,69.0,1970-01-01 00:00:00.000002014,535,470,585,0.622642915849938,385,407,0.99,1.0449,0.6248,-0.8682,-1.6273,8
450000,m,93.0,1970-01-01 00:00:00.000002010,94.0,STATE BOARD,B.Tech/B.E.,CSE,80.0,1970-01-01 00:00:00.000002014,525,470,570,0.978799292641428,525,561,0.4155,-0.7866,-0.2974,0.9066,-0.2859,8
180000,f,92.32,1970-01-01 00:00:00.000002010,84.5,STATE BOARD,B.Tech/B.E.,ECE,83.0,1970-01-01 00:00:00.000002014,500,375,310,0.493596387301038,375,376,1.7081,1.2114,0.1637,-1.1218,1.247,0
375000,m,92.0,1970-01-01 00:00:00.000002010,90.0,STATE BOARD,B.Tech/B.E.,CSE,75.0,1970-01-01 00:00:00.000002014,535,630,515,0.911395278391328,505,500,1.5644,-0.4536,1.3933,-2.643,1.247,1
180000,f,74.0,1970-01-01 00:00:00.000002010,78.0,STATE BOARD,B.Tech/B.E.,IT,75.0,1970-01-01 00:00:00.000002014,415,545,510,0.486747008438193,335,376,1.2772,1.2114,0.01,-1.1218,0.4805,8
300000,m,68.0,1970-01-01 00:00:00.000002009,72.0,CBSE,B.Tech/B.E.,CSE,70.0,1970-01-01 00:00:00.000002013,440,425,415,0.622642915849938,455,407,-0.5899,-0.6201,0.1637,0.1459,-0.6692,0
200000,m,75.0,1970-01-01 00:00:00.000002009,70.0,CBSE,B.Tech/B.E.,CS,72.0,1970-01-01 00:00:00.000002013,495,605,545,0.356536487724475,425,346,-0.6491,0.5008,0.5269,0.53233,0.6603,1
60000,m,73.0,1970-01-01 00:00:00.000002008,76.0,CBSE,B.Tech/B.E.,IT,74.0,1970-01-01 00:00:00.000002013,465,570,415,0.356536487724475,575,346,-1.5953,-0.1206,0.3174,0.2727,-1.4356,8
330000,m,85.3,1970-01-01 00:00:00.000002009,92.2,STATE BOARD,B.Tech/B.E.,ECE,70.24,1970-01-01 00:00:00.000002013,595,690,465,0.622642915849938,465,346,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776,8
140000,m,88.66,1970-01-01 00:00:00.000002010,87.5,STATE BOARD,B.Tech/B.E.,IT,77.0,1970-01-01 00:00:00.000002014,430,385,370,0.144789889482462,485,284,0.4155,0.0459,-0.9122,-0.995,0.2889,1
175000,m,85.0,1970-01-01 00:00:00.000002009,67.8,CBSE,B.Tech/B.E.,ECE,59.0,1970-01-01 00:00:00.000002014,510,500,455,0.649389714846691,-1,407,1.1336,0.0459,0.6248,-1.6289,1.4386,8
95000,m,72.0,1970-01-01 00:00:00.000002010,56.0,CBSE,B.Tech/B.E.,CSE,63.0,1970-01-01 00:00:00.000002014,310,245,355,0.23780283983757,375,315,-0.7335,-2.9511,-0.9122,-0.3612,-5.8428,1
105000,m,66.5,1970-01-01 00:00:00.000002007,68.77,STATE BOARD,MCA,CA,77.04,1970-01-01 00:00:00.000002014,430,570,470,0.356536487724475,635,346,-0.1982,0.1125,0.6388,1.4136,1.6302,8
335000,m,92.4,1970-01-01 00:00:00.000002010,88.75,ICSE,B.Tech/B.E.,CSE,87.8,1970-01-01 00:00:00.000002014,570,445,485,0.486747008438193,545,376,0.1282,-0.2871,1.0859,-0.4879,-0.6692,0
180000,m,87.0,1970-01-01 00:00:00.000002010,71.0,STATE BOARD,B.Tech/B.E.,IT,68.0,1970-01-01 00:00:00.000002014,510,495,345,0.842248322257836,445,469,1.5644,1.5444,1.3933,-1.3753,1.0554,0
180000,m,67.0,1970-01-01 00:00:00.000002010,50.0,STATE BOARD,MCA,CA,55.0,1970-01-01 00:00:00.000002015,335,385,345,0.356536487724475,265,346,0.1282,0.2124,0.7785,0.653,0.8637,0
315000,m,73.4,1970-01-01 00:00:00.000002010,74.4,STATE BOARD,B.Tech/B.E.,CSE,61.2,1970-01-01 00:00:00.000002014,650,440,445,0.486747008438193,375,376,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,7
240000,m,62.0,1970-01-01 00:00:00.000002008,60.2,STATE BOARD,B.Tech/B.E.,IT,68.3,1970-01-01 00:00:00.000002013,500,580,380,0.486747008438193,485,376,0.7027,-0.2871,1.0859,-1.3753,0.2889,8
325000,m,71.0,1970-01-01 00:00:00.000002009,75.69,STATE BOARD,B.Tech/B.E.,CS,62.3,1970-01-01 00:00:00.000002014,440,470,555,0.842248322257836,515,469,1.9953,0.5121,0.9322,-0.2344,0.585,1
325000,m,88.4,1970-01-01 00:00:00.000002009,74.6,CBSE,B.Tech/B.E.,CSE,78.52,1970-01-01 00:00:00.000002014,630,580,535,0.486747008438193,485,376,-0.3027,-1.6191,-2.1418,-0.4879,-0.4776,8
325000,m,85.0,1970-01-01 00:00:00.000002009,74.4,CBSE,B.Tech/B.E.,CSE,63.0,1970-01-01 00:00:00.000002014,475,575,605,0.486747008438193,505,376,-2.3134,-0.1206,1.7007,1.0333,-0.4776,8
180000,m,73.5,1970-01-01 00:00:00.000002007,71.85,STATE BOARD,B.Tech/B.E.,ECE,65.44,1970-01-01 00:00:00.000002011,365,495,505,0.694479327708463,-1,315,1.2828,0.8128,1.2525,-0.2902,0.8183,8
145000,f,71.0,1970-01-01 00:00:00.000002009,64.0,CBSE,B.Tech/B.E.,IT,81.0,1970-01-01 00:00:00.000002013,615,455,355,0.486747008438193,335,376,-3.8933,-5.6151,-3.9861,-0.8682,-6.6092,1
300000,f,82.0,1970-01-01 00:00:00.000002009,79.0,STATE BOARD,B.Tech/B.E.,CSE,74.0,1970-01-01 00:00:00.000002013,475,375,545,0.356536487724475,415,346,0.8463,-0.7866,1.2396,-0.4879,1.4386,1
120000,m,73.8,1970-01-01 00:00:00.000002010,60.2,CBSE,B.Tech/B.E.,CSE,58.0,1970-01-01 00:00:00.000002014,520,570,485,0.486747008438193,425,376,-2.3134,0.8784,0.01,0.7798,-1.6273,1
